2021-05-14,/astrochun/Metallicity_Stack_Commons/pull/118,hotfix/1.4.7 by Reagen · Pull Request #118 · astrochun/Metallicity_Stack_Comm...,11,2
2021-05-14,/astrochun/Metallicity_Stack_Commons/pull/118/files,hotfix/1.4.7 by Reagen · Pull Request #118 · astrochun/Metallicity_Stack_Comm...,4,1
2021-05-14,/astrochun/Metallicity_Stack_Commons/pulls,Pull requests · astrochun/Metallicity_Stack_Commons,21,3
2021-05-14,/astrochun/Metallicity_Stack_Commons/tree/master/Metallicity_Stack_Commons,Metallicity_Stack_Commons/Metallicity_Stack_Commons at master · astrochun/Met...,8,2
2021-05-14,/astrochun/PyMontage,GitHub - astrochun/PyMontage: Python 2.7 scripts to running the IPAC Montage ...,1,1
2021-05-14,/astrochun/Zcalbase_gal,astrochun/Zcalbase_gal: Python 3.x codes for Metallicity Calibration Database...,17,2
2021-05-14,/astrochun/Zcalbase_gal/blob/master/analysis/deep2_r23_o32/zoom_and_gauss_general.py,Zcalbase_gal/zoom_and_gauss_general.py at master · astrochun/Zcalbase_gal,3,1
2021-05-14,/astrochun/Zcalbase_gal/issues,Issues · astrochun/Zcalbase_gal,12,2
2021-05-14,/astrochun/Zcalbase_gal/issues/100,Bug: Incorrect use of normalization for fits · Issue #100 · astrochun/Zcalbas...,5,2
2021-05-14,/astrochun/Zcalbase_gal/pull/99,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,14,2
2021-05-14,/astrochun/Zcalbase_gal/pull/99/commits,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,4,2
2021-05-14,/astrochun/Zcalbase_gal/pull/99/files,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,9,1
2021-05-14,/astrochun/Zcalbase_gal/pulls,Pull requests · astrochun/Zcalbase_gal,21,2
2021-05-14,/astrochun/Zcalbase_gal/tree/master/analysis,Zcalbase_gal/analysis at master · astrochun/Zcalbase_gal,4,1
2021-05-14,/astrochun/Zcalbase_gal/tree/master/analysis/deep2_r23_o32,Zcalbase_gal/analysis/deep2_r23_o32 at master · astrochun/Zcalbase_gal,4,1
2021-05-14,/astrochun/academic-ads-bibtex/blob/main/setup.py,academic-ads-bibtex/setup.py at main · astrochun/academic-ads-bibtex,1,1
2021-05-14,/astrochun/figshare_autosync_check,astrochun/figshare_autosync_check,6,1
2021-05-14,/astrochun/figshare_autosync_check/actions,Actions · astrochun/figshare_autosync_check,3,1
2021-05-14,/astrochun/figshare_autosync_check/actions/runs/415969321,Add data.csv 2020-08-15 data · astrochun/figshare_autosync_check@1ecfbfa,2,1
2021-05-14,/astrochun/figshare_autosync_check/actions/workflows/create_release.yml,Actions · astrochun/figshare_autosync_check,3,1
2021-05-14,/astrochun/figshare_autosync_check/blob/main/.github/workflows/create_release.yml,figshare_autosync_check/create_release.yml at main · astrochun/figshare_autos...,4,1
2021-05-14,/astrochun/figshare_autosync_check/commit/9829445961cfeef4b203925a3d5dcb073341863d,Add .git dot files · astrochun/figshare_autosync_check@9829445,1,1
2021-05-14,/astrochun/figshare_autosync_check/commits/main,Commits · astrochun/figshare_autosync_check,1,1
2021-05-14,/astrochun/figshare_autosync_check/tree/main/.github/workflows,figshare_autosync_check/.github/workflows at main · astrochun/figshare_autosy...,5,1
2021-05-14,/astrochun/github-stats,astrochun/github-stats: My GitHub stats,15,4
2021-05-14,/astrochun/github-stats-pages,astrochun/github-stats-pages: Retrieve statistics for a user's repositories a...,36,2
2021-05-14,/astrochun/github-stats-pages/actions,Actions · astrochun/github-stats-pages,22,1
2021-05-14,/astrochun/github-stats-pages/graphs/traffic,Traffic · astrochun/github-stats-pages,5,1
2021-05-14,/astrochun/github-stats-pages/issues,Issues · astrochun/github-stats-pages,24,2
2021-05-14,/astrochun/github-stats-pages/issues/52,Add popular content · Issue #52 · astrochun/github-stats-pages,12,2
2021-05-14,/astrochun/github-stats-pages/pull/55,Feature: Add GitHub repo description on repo pages by astrochun · Pull Reques...,8,1
2021-05-14,/astrochun/github-stats-pages/pull/56,Switch over to use PyGitHub for more capabilities by astrochun · Pull Request...,8,1
2021-05-14,/astrochun/github-stats-pages/pulls,Pull requests · astrochun/github-stats-pages,20,1
2021-05-14,/astrochun/github-stats-pages/pulse,Pulse · astrochun/github-stats-pages,6,2
2021-05-14,/astrochun/github-stats-pages/releases,Releases · astrochun/github-stats-pages,27,2
2021-05-14,/astrochun/github-stats/blob/gh-pages/repos/Extract1D.html,github-stats/Extract1D.html at gh-pages · astrochun/github-stats,1,1
2021-05-14,/astrochun/github-stats/blob/gh-pages/repositories.html,github-stats/repositories.html at gh-pages · astrochun/github-stats,1,1
2021-05-14,/astrochun/github-stats/blob/main/.github/workflows/gh-pages-deploy.yml,github-stats/gh-pages-deploy.yml at main · astrochun/github-stats,1,1
2021-05-14,/astrochun/github-stats/network,Network Graph · astrochun/github-stats,1,1
2021-05-14,/astrochun/github-stats/network/dependencies,Dependencies · astrochun/github-stats,1,1
2021-05-14,/astrochun/github-stats/tree/gh-pages,astrochun/github-stats at gh-pages,4,2
2021-05-14,/astrochun/github-stats/tree/gh-pages/repos,github-stats/repos at gh-pages · astrochun/github-stats,2,1
2021-05-14,/astrochun/github-stats/tree/gh-pages/styles,github-stats/styles at gh-pages · astrochun/github-stats,2,1
2021-05-14,/astrochun/github-stats/tree/main/.github/workflows,github-stats/.github/workflows at main · astrochun/github-stats,3,1
2021-05-14,/astrochun/site-hugo-academic,astrochun/site-hugo-academic,2,2
2021-05-14,/astrochun/test-github-stats,astrochun/test-github-stats: Testing of GitHub action for GitHub pages deploy...,4,1
2021-05-14,/astrochun/test-github-stats/actions,Actions · astrochun/test-github-stats,4,1
2021-05-14,/astrochun/test-github-stats/actions/runs/837636661,Update data: 2021-05-12 · astrochun/test-github-stats@de2412d,7,1
2021-05-14,/astrochun/test-github-stats/actions/runs/837636661/workflow,Update data: 2021-05-12 · astrochun/test-github-stats@de2412d,1,1
2021-05-14,/astrochun/test-github-stats/actions/workflows/gh-pages-deploy.yml,Actions · astrochun/test-github-stats,1,1
2021-05-14,/astrochun/test-github-stats/blob/main/data/2021-01-17-00h-46m-clone-stats.csv,test-github-stats/2021-01-17-00h-46m-clone-stats.csv at main · astrochun/test...,1,1
2021-05-14,/astrochun/test-github-stats/blob/main/data/2021-01-17-00h-46m-referrer-stats.csv,test-github-stats/2021-01-17-00h-46m-referrer-stats.csv at main · astrochun/t...,3,1
2021-05-14,/astrochun/test-github-stats/blob/main/data/2021-01-17-00h-46m-traffic-stats.csv,test-github-stats/2021-01-17-00h-46m-traffic-stats.csv at main · astrochun/te...,2,1
2021-05-14,/astrochun/test-github-stats/commit/de2412de46852a7acdfad4db7a10bbd956ef8448,Update data: 2021-05-12 · astrochun/test-github-stats@de2412d,2,1
2021-05-14,/astrochun/test-github-stats/tree/main/data,test-github-stats/data at main · astrochun/test-github-stats,4,2
2021-05-14,/astrochun/test-stats,astrochun/test-stats,5,2
2021-05-14,/astrochun/test-stats/actions,Actions · astrochun/test-stats,3,2
2021-05-14,/astrochun/test-stats/actions/runs/837708622,Update gh-pages-deploy.yml · astrochun/test-stats@099393b,2,1
2021-05-14,/astrochun/test-stats/blob/main/.github/workflows/gh-pages-deploy.yml,test-stats/gh-pages-deploy.yml at main · astrochun/test-stats,3,1
2021-05-14,/astrochun/test-stats/edit/main/.github/workflows/gh-pages-deploy.yml,Editing test-stats/gh-pages-deploy.yml at main · astrochun/test-stats,1,1
2021-05-14,/astrochun/test-stats/pulls,Pull requests · astrochun/test-stats,1,1
2021-05-14,/astrochun/test-stats/tree/gh-pages,astrochun/test-stats at gh-pages,1,1
2021-05-14,/astrochun/test-stats/tree/gh-pages/repos,test-stats/repos at gh-pages · astrochun/test-stats,1,1
2021-05-14,/astrochun/test-stats/tree/main/.github/workflows,test-stats/.github/workflows at main · astrochun/test-stats,2,1
2021-05-14,/astrochun/uarizona-salary-app,astrochun/uarizona-salary-app: Streamlit app to illustrate University of Ariz...,1,1
2021-05-14,/astrochun/voxcharta-my-voting-record,GitHub - astrochun/voxcharta-my-voting-record: A Python tool to extract infor...,1,1
2021-05-15,/astrochun/Evolution-of-Galaxies,astrochun/Evolution-of-Galaxies: Research with Dr. Chun Ly. I am working with...,22,3
2021-05-15,/astrochun/Evolution-of-Galaxies/blob/master/Analysis/emission_line_fit.py,Evolution-of-Galaxies/emission_line_fit.py at master · astrochun/Evolution-of...,3,2
2021-05-15,/astrochun/Evolution-of-Galaxies/issues,Issues · astrochun/Evolution-of-Galaxies,10,3
2021-05-15,/astrochun/Evolution-of-Galaxies/issues/55,Bug with saving fitting results · Issue #55 · astrochun/Evolution-of-Galaxies,3,2
2021-05-15,/astrochun/Evolution-of-Galaxies/pull/56,hotfix/v0.8.2 by astrochun · Pull Request #56 · astrochun/Evolution-of-Galaxies,6,2
2021-05-15,/astrochun/Evolution-of-Galaxies/pull/56/files,hotfix/v0.8.2 by astrochun · Pull Request #56 · astrochun/Evolution-of-Galaxies,4,2
2021-05-15,/astrochun/Evolution-of-Galaxies/pull/57,Feature/53 windows uname by astrochun · Pull Request #57 · astrochun/Evolutio...,3,2
2021-05-15,/astrochun/Evolution-of-Galaxies/pulls,Pull requests · astrochun/Evolution-of-Galaxies,19,3
2021-05-15,/astrochun/Evolution-of-Galaxies/tree/develop,astrochun/Evolution-of-Galaxies at develop,4,2
2021-05-15,/astrochun/Evolution-of-Galaxies/tree/master/Analysis,Evolution-of-Galaxies/Analysis at master · astrochun/Evolution-of-Galaxies,4,3
2021-05-15,/astrochun/GNIRSLongSlit,GitHub - astrochun/GNIRSLongSlit: Python 2.7 codes to reduce Longslit data fr...,1,1
2021-05-15,/astrochun/MMTtools,GitHub - astrochun/MMTtools: A set of Python 2.7 and 3.x codes to use with da...,2,2
2021-05-15,/astrochun/Metallicity_Stack_Commons,astrochun/Metallicity_Stack_Commons: Set of common codes used in metallicity ...,14,4
2021-05-15,/astrochun/Metallicity_Stack_Commons/blob/master/Metallicity_Stack_Commons/__init__.py,Metallicity_Stack_Commons/__init__.py at master · astrochun/Metallicity_Stack...,5,2
2021-05-15,/astrochun/Metallicity_Stack_Commons/blob/master/Metallicity_Stack_Commons/analysis/error_prop.py,Metallicity_Stack_Commons/error_prop.py at master · astrochun/Metallicity_Sta...,3,1
2021-05-15,/astrochun/Metallicity_Stack_Commons/issues,Issues · astrochun/Metallicity_Stack_Commons,9,3
2021-05-15,/astrochun/Metallicity_Stack_Commons/issues/116,hotfix/v1.4.7 · Issue #116 · astrochun/Metallicity_Stack_Commons,3,2
2021-05-15,/astrochun/Metallicity_Stack_Commons/pull/117,hotfix/v1.4.7 by Reagen · Pull Request #117 · astrochun/Metallicity_Stack_Com...,4,2
2021-05-15,/astrochun/Metallicity_Stack_Commons/pull/118,hotfix/1.4.7 by Reagen · Pull Request #118 · astrochun/Metallicity_Stack_Comm...,11,2
2021-05-15,/astrochun/Metallicity_Stack_Commons/pull/118/files,hotfix/1.4.7 by Reagen · Pull Request #118 · astrochun/Metallicity_Stack_Comm...,4,1
2021-05-15,/astrochun/Metallicity_Stack_Commons/pulls,Pull requests · astrochun/Metallicity_Stack_Commons,21,3
2021-05-15,/astrochun/Metallicity_Stack_Commons/tree/master/Metallicity_Stack_Commons,Metallicity_Stack_Commons/Metallicity_Stack_Commons at master · astrochun/Met...,8,2
2021-05-15,/astrochun/PyMontage,GitHub - astrochun/PyMontage: Python 2.7 scripts to running the IPAC Montage ...,1,1
2021-05-15,/astrochun/Zcalbase_gal,astrochun/Zcalbase_gal: Python 3.x codes for Metallicity Calibration Database...,17,2
2021-05-15,/astrochun/Zcalbase_gal/blob/master/analysis/deep2_r23_o32/zoom_and_gauss_general.py,Zcalbase_gal/zoom_and_gauss_general.py at master · astrochun/Zcalbase_gal,3,1
2021-05-15,/astrochun/Zcalbase_gal/issues,Issues · astrochun/Zcalbase_gal,11,2
2021-05-15,/astrochun/Zcalbase_gal/issues/100,Bug: Incorrect use of normalization for fits · Issue #100 · astrochun/Zcalbas...,5,2
2021-05-15,/astrochun/Zcalbase_gal/pull/99,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,14,2
2021-05-15,/astrochun/Zcalbase_gal/pull/99/commits,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,4,2
2021-05-15,/astrochun/Zcalbase_gal/pull/99/files,hotfix/v0.13.1 by Reagen · Pull Request #99 · astrochun/Zcalbase_gal,9,1
2021-05-15,/astrochun/Zcalbase_gal/pulls,Pull requests · astrochun/Zcalbase_gal,21,2
2021-05-15,/astrochun/Zcalbase_gal/tree/master/analysis,Zcalbase_gal/analysis at master · astrochun/Zcalbase_gal,4,1
2021-05-15,/astrochun/Zcalbase_gal/tree/master/analysis/deep2_r23_o32,Zcalbase_gal/analysis/deep2_r23_o32 at master · astrochun/Zcalbase_gal,4,1
2021-05-15,/astrochun/academic-ads-bibtex/blob/main/setup.py,academic-ads-bibtex/setup.py at main · astrochun/academic-ads-bibtex,1,1
2021-05-15,/astrochun/figshare_autosync_check,astrochun/figshare_autosync_check,6,1
2021-05-15,/astrochun/figshare_autosync_check/actions,Actions · astrochun/figshare_autosync_check,3,1
2021-05-15,/astrochun/figshare_autosync_check/actions/runs/415969321,Add data.csv 2020-08-15 data · astrochun/figshare_autosync_check@1ecfbfa,2,1
2021-05-15,/astrochun/figshare_autosync_check/actions/workflows/create_release.yml,Actions · astrochun/figshare_autosync_check,3,1
2021-05-15,/astrochun/figshare_autosync_check/blob/main/.github/workflows/create_release.yml,figshare_autosync_check/create_release.yml at main · astrochun/figshare_autos...,4,1
2021-05-15,/astrochun/figshare_autosync_check/commit/9829445961cfeef4b203925a3d5dcb073341863d,Add .git dot files · astrochun/figshare_autosync_check@9829445,1,1
2021-05-15,/astrochun/figshare_autosync_check/commits/main,Commits · astrochun/figshare_autosync_check,1,1
2021-05-15,/astrochun/figshare_autosync_check/tree/main/.github/workflows,figshare_autosync_check/.github/workflows at main · astrochun/figshare_autosy...,5,1
2021-05-15,/astrochun/github-stats,astrochun/github-stats: My GitHub stats,7,3
2021-05-15,/astrochun/github-stats-pages,astrochun/github-stats-pages: Retrieve statistics for a user's repositories a...,26,2
2021-05-15,/astrochun/github-stats-pages/actions,Actions · astrochun/github-stats-pages,22,1
2021-05-15,/astrochun/github-stats-pages/issues,Issues · astrochun/github-stats-pages,15,1
2021-05-15,/astrochun/github-stats-pages/issues/23,Switch over to use PyGitHub for more capabilities · Issue #23 · astrochun/git...,5,1
2021-05-15,/astrochun/github-stats-pages/pull/55,Feature: Add GitHub repo description on repo pages by astrochun · Pull Reques...,8,1
2021-05-15,/astrochun/github-stats-pages/pull/55/files,Feature: Add GitHub repo description on repo pages by astrochun · Pull Reques...,5,1
